frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
141,4.70726514,1785745686.73245740,331758.58673090,1785745686654.1641,1087,teach_record_20260803_162802_color.mp4
142,4.74056458,1785745686.76575685,331758.62031930,1785745686687.5198,1088,teach_record_20260803_162802_color.mp4
143,4.77364612,1785745686.79883838,331758.65370550,1785745686720.8755,1089,teach_record_20260803_162802_color.mp4
144,4.80785489,1785745686.83304715,331758.68734200,1785745686754.2312,1090,teach_record_20260803_162802_color.mp4
145,4.84192228,1785745686.86711454,331758.72117410,1785745686787.5867,1091,teach_record_20260803_162802_color.mp4
146,4.87485123,1785745686.90004349,331758.75420590,1785745686820.9424,1092,teach_record_20260803_162802_color.mp4
147,4.91027951,1785745686.93547177,331758.78973900,1785745686854.2981,1093,teach_record_20260803_162802_color.mp4
148,4.94015908,1785745686.96535134,331758.82025720,1785745686887.6538,1094,teach_record_20260803_162802_color.mp4
149,4.97474170,1785745686.99993396,331758.85526480,1785745686921.0093,1095,teach_record_20260803_162802_color.mp4
150,5.00716591,1785745687.03235817,331758.88710890,1785745686954.3650,1096,teach_record_20260803_162802_color.mp4
151,5.04030085,1785745687.06549311,331758.92031120,1785745686987.7224,1097,teach_record_20260803_162802_color.mp4
152,5.07622170,1785745687.10141397,331758.95555830,1785745687021.0774,1098,teach_record_20260803_162802_color.mp4
153,5.10769558,1785745687.13288784,331758.98717580,1785745687054.4324,1099,teach_record_20260803_162802_color.mp4
154,5.14111114,1785745687.16630340,331759.02045770,1785745687087.7874,1100,teach_record_20260803_162802_color.mp4
155,5.17454362,1785745687.19973588,331759.05424770,1785745687121.1423,1101,teach_record_20260803_162802_color.mp4
156,5.20771861,1785745687.23291087,331759.08727790,1785745687154.4973,1102,teach_record_20260803_162802_color.mp4
157,5.24171615,1785745687.26690841,331759.12103370,1785745687187.8523,1103,teach_record_20260803_162802_color.mp4
158,5.27481508,1785745687.30000734,331759.15432120,1785745687221.2073,1104,teach_record_20260803_162802_color.mp4
159,5.30870962,1785745687.33390188,331759.18825150,1785745687254.5620,1105,teach_record_20260803_162802_color.mp4
160,5.34283137,1785745687.36802363,331759.22214200,1785745687287.9170,1106,teach_record_20260803_162802_color.mp4
161,5.37481451,1785745687.40000677,331759.25411270,1785745687321.2717,1107,teach_record_20260803_162802_color.mp4
162,5.40894723,1785745687.43413949,331759.28847310,1785745687354.6267,1108,teach_record_20260803_162802_color.mp4
163,5.44187737,1785745687.46706963,331759.32135610,1785745687387.9814,1109,teach_record_20260803_162802_color.mp4
164,5.47493219,1785745687.50012445,331759.35435570,1785745687421.3362,1110,teach_record_20260803_162802_color.mp4
165,5.50807500,1785745687.53326726,331759.38763570,1785745687454.6909,1111,teach_record_20260803_162802_color.mp4
166,5.54257059,1785745687.56776285,331759.42216330,1785745687488.0457,1112,teach_record_20260803_162802_color.mp4
167,5.57477713,1785745687.59996939,331759.45410700,1785745687521.4004,1113,teach_record_20260803_162802_color.mp4
168,5.60830426,1785745687.63349652,331759.48760950,1785745687554.7551,1114,teach_record_20260803_162802_color.mp4
169,5.64253569,1785745687.66772795,331759.52250010,1785745687588.1099,1115,teach_record_20260803_162802_color.mp4
170,5.67536998,1785745687.70056224,331759.55461970,1785745687621.4646,1116,teach_record_20260803_162802_color.mp4
171,5.70935726,1785745687.73454952,331759.58895530,1785745687654.8193,1117,teach_record_20260803_162802_color.mp4
172,5.74251771,1785745687.76770997,331759.62183300,1785745687688.1738,1118,teach_record_20260803_162802_color.mp4
173,5.77551031,1785745687.80070257,331759.65486030,1785745687721.5286,1119,teach_record_20260803_162802_color.mp4
174,5.80844378,1785745687.83363605,331759.68803730,1785745687754.8831,1120,teach_record_20260803_162802_color.mp4
175,5.84191298,1785745687.86710525,331759.72112830,1785745687788.2375,1121,teach_record_20260803_162802_color.mp4
176,5.87524676,1785745687.90043902,331759.75501590,1785745687821.5923,1122,teach_record_20260803_162802_color.mp4
177,5.90900350,1785745687.93419576,331759.78983760,1785745687854.9468,1123,teach_record_20260803_162802_color.mp4
178,5.94145727,1785745687.96664953,331759.82115440,1785745687888.3013,1124,teach_record_20260803_162802_color.mp4
179,5.97570777,1785745688.00090003,331759.85543060,1785745687921.6558,1125,teach_record_20260803_162802_color.mp4
180,6.00851226,1785745688.03370452,331759.88791860,1785745687955.0103,1126,teach_record_20260803_162802_color.mp4
181,6.04223323,1785745688.06742549,331759.92234800,1785745687988.3647,1127,teach_record_20260803_162802_color.mp4
182,6.07516813,1785745688.10036039,331759.95479740,1785745688021.7217,1128,teach_record_20260803_162802_color.mp4
183,6.11115527,1785745688.13634753,331759.99044090,1785745688055.0803,1129,teach_record_20260803_162802_color.mp4
184,6.14193368,1785745688.16712594,331760.02137990,1785745688088.4392,1130,teach_record_20260803_162802_color.mp4
185,6.17463112,1785745688.19982338,331760.05460670,1785745688121.7979,1131,teach_record_20260803_162802_color.mp4
